ISIN코드,기업명,배당기준일,기준종가일,종가,1주당배당금,공시배당률,투자금액,시가배당률(%),매수주식수,총배당금,투자금대비배당률(%)
KR7006730006,서부티엔디,2024-12-31,2024-12-30,5420.0,100.0,20.0,10000000.0,1.8450184501845017,1845,184500.0,1.8450000000000002
KR7006730006,서부티엔디,2025-12-31,2025-12-30,13100.0,100.0,20.0,10000000.0,0.7633587786259541,763,76300.0,0.763
KR7006740005,블루산업개발,2020-12-31,2020-12-30,6380.0,40.0,8.0,10000000.0,0.6269592476489028,1567,62680.0,0.6268
KR7006740005,블루산업개발,2021-12-31,2021-12-30,7580.0,40.0,8.0,10000000.0,0.5277044854881267,1319,52760.0,0.5276000000000001
KR7006740005,블루산업개발,2022-06-30,2022-06-29,7600.0,179.0,35.8,10000000.0,2.3552631578947367,1315,235385.0,2.35385
KR7006740005,블루산업개발,2022-12-31,2022-12-29,12300.0,600.0,120.0,10000000.0,4.878048780487805,813,487800.0,4.878
KR7006740005,블루산업개발,2023-12-31,2023-12-28,2805.0,40.0,8.0,10000000.0,1.4260249554367201,3565,142600.0,1.426
KR7006800007,미래에셋증권,2020-12-31,2020-12-30,9440.0,200.0,4.0,10000000.0,2.11864406779661,1059,211800.0,2.118
KR7006800007,미래에셋증권,2021-12-31,2021-12-30,8650.0,300.0,6.0,10000000.0,3.4682080924855487,1156,346800.0,3.4680000000000004
KR7006800007,미래에셋증권,2022-12-31,2022-12-29,6080.0,200.0,4.0,10000000.0,3.289473684210526,1644,328800.0,3.288
KR7006800007,미래에셋증권,2024-03-29,2024-03-28,8130.0,150.0,3.0,10000000.0,1.8450184501845017,1230,184500.0,1.8450000000000002
KR7006800007,미래에셋증권,2025-03-31,2025-03-28,9540.0,250.0,5.0,10000000.0,2.6205450733752618,1048,262000.0,2.62
KR7006890008,태경케미컬,2020-12-31,2020-12-30,14150.0,200.0,40.0,10000000.0,1.4134275618374559,706,141200.0,1.4120000000000001
KR7006890008,태경케미컬,2021-12-31,2021-12-30,12350.0,220.0,44.0,10000000.0,1.7813765182186234,809,177980.0,1.7798
KR7006890008,태경케미컬,2022-12-31,2022-12-29,10750.0,200.0,40.0,10000000.0,1.8604651162790697,930,186000.0,1.8599999999999999
KR7006890008,태경케미컬,2023-12-31,2023-12-28,13810.0,200.0,40.0,10000000.0,1.448225923244026,724,144800.0,1.448
KR7006890008,태경케미컬,2024-12-31,2024-12-30,11220.0,180.0,36.0,10000000.0,1.6042780748663104,891,160380.0,1.6038000000000001
KR7008250003,이건산업,2020-12-31,2020-12-30,10700.0,200.0,4.0,10000000.0,1.8691588785046727,934,186800.0,1.8679999999999999
KR7008250003,이건산업,2021-12-31,2021-12-30,11450.0,200.0,4.0,10000000.0,1.7467248908296942,873,174600.0,1.746
KR7008250003,이건산업,2022-12-31,2022-12-29,7140.0,100.0,2.0,10000000.0,1.400560224089636,1400,140000.0,1.4000000000000001
KR7008250003,이건산업,2023-12-31,2023-12-28,6480.0,100.0,2.0,10000000.0,1.5432098765432098,1543,154300.0,1.543
KR7008250003,이건산업,2024-12-31,2024-12-30,5180.0,100.0,2.0,10000000.0,1.9305019305019304,1930,193000.0,1.9300000000000002
KR7008370009,원풍,2020-12-31,2020-12-30,4415.0,160.0,32.0,10000000.0,3.6240090600226504,2265,362400.0,3.624
KR7008370009,원풍,2021-12-31,2021-12-30,5310.0,170.0,34.0,10000000.0,3.2015065913371,1883,320110.0,3.2011
KR7008370009,원풍,2022-12-31,2022-12-29,4965.0,200.0,40.0,10000000.0,4.028197381671702,2014,402800.0,4.0280000000000005
KR7008370009,원풍,2023-12-31,2023-12-28,4345.0,220.0,44.0,10000000.0,5.063291139240507,2301,506220.0,5.0622
KR7008370009,원풍,2024-12-31,2024-12-30,3980.0,250.0,50.0,10000000.0,6.281407035175879,2512,628000.0,6.279999999999999
KR7008370009,원풍,2025-09-30,2025-09-29,4890.0,150.0,30.0,10000000.0,3.067484662576687,2044,306600.0,3.066
KR7008420002,문배철강,2020-12-31,2020-12-30,3420.0,50.0,10.0,10000000.0,1.461988304093567,2923,146150.0,1.4615
KR7008420002,문배철강,2021-12-31,2021-12-30,3830.0,75.0,15.0,10000000.0,1.95822454308094,2610,195750.0,1.9574999999999998
KR7008420002,문배철강,2022-12-31,2022-12-29,3220.0,50.0,10.0,10000000.0,1.5527950310559007,3105,155250.0,1.5525
KR7008420002,문배철강,2023-12-31,2023-12-28,3120.0,50.0,10.0,10000000.0,1.6025641025641024,3205,160250.0,1.6025
KR7008420002,문배철강,2024-12-31,2024-12-30,2320.0,50.0,10.0,10000000.0,2.1551724137931036,4310,215500.0,2.155
KR7008470007,부스타,2020-12-31,2020-12-30,5360.0,120.0,24.0,10000000.0,2.2388059701492535,1865,223800.0,2.238
KR7008470007,부스타,2021-12-31,2021-12-30,5640.0,60.0,12.0,10000000.0,1.0638297872340425,1773,106380.0,1.0638
KR7008470007,부스타,2022-12-31,2022-12-29,4870.0,50.0,10.0,10000000.0,1.0266940451745379,2053,102650.0,1.0265
KR7008470007,부스타,2023-12-31,2023-12-28,4730.0,60.0,12.0,10000000.0,1.2684989429175475,2114,126840.0,1.2684000000000002
KR7008470007,부스타,2024-12-31,2024-12-30,3780.0,50.0,10.0,10000000.0,1.3227513227513228,2645,132250.0,1.3225
KR7008490005,서흥,2020-12-31,2020-12-30,51000.0,450.0,90.0,10000000.0,0.8823529411764706,196,88200.0,0.882
KR7008490005,서흥,2021-12-31,2021-12-30,44200.0,500.0,100.0,10000000.0,1.1312217194570136,226,113000.0,1.13
KR7008490005,서흥,2022-12-31,2022-12-29,33650.0,400.0,80.0,10000000.0,1.188707280832095,297,118800.0,1.188
KR7008490005,서흥,2023-12-31,2023-12-28,28700.0,100.0,20.0,10000000.0,0.34843205574912894,348,34800.0,0.348
KR7008490005,서흥,2024-12-31,2024-12-30,12690.0,200.0,40.0,10000000.0,1.5760441292356184,788,157600.0,1.576
KR7008560005,메리츠증권,2021-12-31,2021-12-30,5150.0,100.0,10.0,10000000.0,1.9417475728155338,1941,194100.0,1.941
KR7008560005,메리츠증권,2022-12-31,2022-12-29,6240.0,135.0,13.5,10000000.0,2.1634615384615383,1602,216270.0,2.1627
KR7008730004,율촌화학,2020-12-31,2020-12-30,20550.0,500.0,100.0,10000000.0,2.4330900243309004,486,243000.0,2.4299999999999997
KR7008730004,율촌화학,2021-12-31,2021-12-30,27250.0,500.0,100.0,10000000.0,1.834862385321101,366,183000.0,1.83
KR7008730004,율촌화학,2022-12-31,2022-12-29,36450.0,250.0,50.0,10000000.0,0.6858710562414266,274,68500.0,0.685
KR7008730004,율촌화학,2023-12-31,2023-12-28,31700.0,250.0,50.0,10000000.0,0.7886435331230284,315,78750.0,0.7875
KR7008730004,율촌화학,2024-12-31,2024-12-30,20700.0,250.0,50.0,10000000.0,1.2077294685990339,483,120750.0,1.2075
KR7007610009,선도전기,2020-12-31,2020-12-30,3015.0,5.0,1.0,10000000.0,0.16583747927031509,3316,16580.0,0.1658
KR7008870008,금비,2020-03-31,2020-03-30,45650.0,400.0,8.0,10000000.0,0.8762322015334063,219,87600.0,0.876
KR7008870008,금비,2020-09-30,2020-09-29,57200.0,900.0,18.0,10000000.0,1.5734265734265735,174,156600.0,1.566
KR7008870008,금비,2021-03-31,2021-03-30,67900.0,500.0,10.0,10000000.0,0.7363770250368188,147,73500.0,0.735
KR7008870008,금비,2021-09-30,2021-09-29,70900.0,1100.0,22.0,10000000.0,1.5514809590973202,141,155100.0,1.551
KR7008870008,금비,2022-03-31,2022-03-30,67700.0,400.0,8.0,10000000.0,0.5908419497784343,147,58800.0,0.588
KR7008870008,금비,2022-09-30,2022-09-29,59200.0,900.0,18.0,10000000.0,1.5202702702702704,168,151200.0,1.512
KR7008870008,금비,2023-03-31,2023-03-30,107700.0,400.0,8.0,10000000.0,0.3714020427112349,92,36800.0,0.368
KR7008870008,금비,2023-09-30,2023-09-27,80900.0,900.0,18.0,10000000.0,1.1124845488257107,123,110700.0,1.107
KR7008870008,금비,2024-03-31,2024-03-29,67700.0,500.0,10.0,10000000.0,0.7385524372230428,147,73500.0,0.735
KR7008870008,금비,2024-09-30,2024-09-27,61800.0,1000.0,20.0,10000000.0,1.6181229773462782,161,161000.0,1.6099999999999999
KR7008870008,금비,2025-03-31,2025-03-28,53800.0,400.0,8.0,10000000.0,0.7434944237918215,185,74000.0,0.74
KR7008870008,금비,2025-09-30,2025-09-29,60000.0,800.0,16.0,10000000.0,1.3333333333333335,166,132800.0,1.328
KR7008930000,한미사이언스,2020-12-31,2020-12-30,76100.0,200.0,40.0,10000000.0,0.2628120893561104,131,26200.0,0.262
KR7008930000,한미사이언스,2021-12-31,2021-12-30,54200.0,200.0,40.0,10000000.0,0.36900369003690037,184,36800.0,0.368
KR7008930000,한미사이언스,2022-12-31,2022-12-29,32450.0,200.0,40.0,10000000.0,0.6163328197226503,308,61600.0,0.616
KR7008930000,한미사이언스,2023-12-31,2023-12-28,39200.0,200.0,40.0,10000000.0,0.5102040816326531,255,51000.0,0.51
KR7008930000,한미사이언스,2024-06-30,2024-06-28,31050.0,100.0,20.0,10000000.0,0.322061191626409,322,32200.0,0.322
KR7008930000,한미사이언스,2024-12-31,2024-12-30,29450.0,200.0,40.0,10000000.0,0.6791171477079796,339,67800.0,0.6779999999999999
KR7009070004,케이씨티시,2020-12-31,2020-12-30,3750.0,50.0,10.0,10000000.0,1.3333333333333335,2666,133300.0,1.333
KR7009070004,케이씨티시,2021-12-31,2021-12-30,6220.0,60.0,12.0,10000000.0,0.964630225080386,1607,96420.0,0.9642
KR7009070004,케이씨티시,2022-12-31,2022-12-29,4550.0,60.0,12.0,10000000.0,1.3186813186813187,2197,131820.0,1.3182
KR7009070004,케이씨티시,2023-12-31,2023-12-28,3895.0,70.0,14.0,10000000.0,1.797175866495507,2567,179690.0,1.7969
KR7009070004,케이씨티시,2024-12-31,2024-12-30,3915.0,75.0,15.0,10000000.0,1.9157088122605364,2554,191550.0,1.9154999999999998
KR7009140005,경인전자,2020-12-31,2020-12-30,25050.0,250.0,5.0,10000000.0,0.998003992015968,399,99750.0,0.9974999999999999
KR7009140005,경인전자,2021-12-31,2021-12-30,36800.0,250.0,5.0,10000000.0,0.6793478260869565,271,67750.0,0.6775
KR7009140005,경인전자,2022-12-31,2022-12-29,24200.0,350.0,7.0,10000000.0,1.4462809917355373,413,144550.0,1.4455
KR7009140005,경인전자,2023-12-31,2023-12-28,21300.0,350.0,7.0,10000000.0,1.643192488262911,469,164150.0,1.6415
KR7009140005,경인전자,2024-12-31,2024-12-30,20250.0,350.0,7.0,10000000.0,1.728395061728395,493,172550.0,1.7255
KR7009150004,삼성전기,2020-12-31,2020-12-30,178000.0,1400.0,28.0,10000000.0,0.7865168539325843,56,78400.0,0.784
KR7009150004,삼성전기,2021-12-31,2021-12-30,197500.0,2100.0,42.0,10000000.0,1.0632911392405064,50,105000.0,1.05
KR7009150004,삼성전기,2022-12-31,2022-12-29,130500.0,2100.0,42.0,10000000.0,1.6091954022988506,76,159600.0,1.5959999999999999
KR7009150004,삼성전기,2023-12-31,2023-12-28,153200.0,1150.0,23.0,10000000.0,0.7506527415143603,65,74750.0,0.7474999999999999
KR7009150004,삼성전기,2024-12-31,2024-12-30,123800.0,1800.0,36.0,10000000.0,1.4539579967689822,80,144000.0,1.44
KR7009160003,심팩,2020-12-31,2020-12-30,2470.0,60.0,12.0,10000000.0,2.42914979757085,4048,242880.0,2.4288
KR7009160003,심팩,2021-12-31,2021-12-30,6410.0,200.0,40.0,10000000.0,3.1201248049921997,1560,312000.0,3.1199999999999997
KR7009160003,심팩,2022-12-31,2022-12-29,4685.0,200.0,40.0,10000000.0,4.268943436499466,2134,426800.0,4.268000000000001
KR7009160003,심팩,2023-12-31,2023-12-28,3930.0,100.0,20.0,10000000.0,2.5445292620865136,2544,254400.0,2.544
KR7009160003,심팩,2024-12-31,2024-12-30,3755.0,200.0,40.0,10000000.0,5.326231691078561,2663,532600.0,5.3260000000000005
KR7009180001,한솔로지스틱스,2020-12-31,2020-12-30,2315.0,50.0,10.0,10000000.0,2.159827213822894,4319,215950.0,2.1595
KR7009180001,한솔로지스틱스,2021-12-31,2021-12-30,3930.0,60.0,12.0,10000000.0,1.5267175572519083,2544,152640.0,1.5264
KR7009180001,한솔로지스틱스,2022-12-31,2022-12-29,2820.0,70.0,14.0,10000000.0,2.4822695035460995,3546,248220.0,2.4822
KR7009180001,한솔로지스틱스,2024-03-29,2024-03-28,2455.0,100.0,20.0,10000000.0,4.0733197556008145,4073,407300.0,4.073
KR7009180001,한솔로지스틱스,2025-03-31,2025-03-28,2170.0,150.0,30.0,10000000.0,6.912442396313365,4608,691200.0,6.912
KR7009180001,한솔로지스틱스,2025-12-31,2025-12-30,2765.0,200.0,40.0,10000000.0,7.233273056057866,3616,723200.0,7.231999999999999
KR7007820004,에스엠코어,2020-12-31,2020-12-30,7320.0,70.0,14.0,10000000.0,0.9562841530054645,1366,95620.0,0.9561999999999999
KR7007820004,에스엠코어,2021-12-31,2021-12-30,7110.0,50.0,10.0,10000000.0,0.7032348804500703,1406,70300.0,0.703
KR7007820004,에스엠코어,2022-12-31,2022-12-29,5700.0,70.0,14.0,10000000.0,1.2280701754385965,1754,122780.0,1.2278
KR7008040008,사조동아원,2023-12-31,2023-12-28,955.0,15.0,3.0,10000000.0,1.5706806282722512,10471,157065.0,1.57065
KR7008040008,사조동아원,2024-12-31,2024-12-30,964.0,20.0,4.0,10000000.0,2.0746887966804977,10373,207460.0,2.0746
KR7008060006,대덕,2020-12-31,2020-12-30,6980.0,300.0,60.0,10000000.0,4.297994269340974,1432,429600.0,4.295999999999999
KR7008060006,대덕,2021-12-31,2021-12-30,8060.0,300.0,60.0,10000000.0,3.722084367245657,1240,372000.0,3.7199999999999998
KR7008060006,대덕,2022-12-31,2022-12-29,6210.0,400.0,80.0,10000000.0,6.44122383252818,1610,644000.0,6.4399999999999995
KR7008060006,대덕,2024-03-31,2024-03-29,6340.0,400.0,80.0,10000000.0,6.309148264984227,1577,630800.0,6.308
KR7008060006,대덕,2025-03-31,2025-03-28,7150.0,500.0,100.0,10000000.0,6.993006993006993,1398,699000.0,6.99
KR7008110009,대동전자,2020-03-31,2020-03-30,3070.0,500.0,100.0,10000000.0,16.286644951140065,3257,1628500.0,16.285
KR7008110009,대동전자,2022-03-31,2022-03-30,9420.0,250.0,50.0,10000000.0,2.6539278131634823,1061,265250.0,2.6525
KR7008260002,엔아이스틸,2020-12-31,2020-12-30,2565.0,50.0,10.0,10000000.0,1.949317738791423,3898,194900.0,1.949
KR7008260002,엔아이스틸,2021-12-31,2021-12-30,3375.0,75.0,15.0,10000000.0,2.2222222222222223,2962,222150.0,2.2215
KR7008260002,엔아이스틸,2022-12-31,2022-12-29,4475.0,100.0,20.0,10000000.0,2.2346368715083798,2234,223400.0,2.234
KR7008260002,엔아이스틸,2023-12-31,2023-12-28,6000.0,125.0,25.0,10000000.0,2.083333333333333,1666,208250.0,2.0825
KR7008260002,엔아이스틸,2024-12-31,2024-12-30,3495.0,100.0,20.0,10000000.0,2.8612303290414878,2861,286100.0,2.861
KR7009300005,삼아제약,2020-12-31,2020-12-30,16550.0,300.0,30.0,10000000.0,1.812688821752266,604,181200.0,1.812
KR7009300005,삼아제약,2021-12-31,2021-12-30,19350.0,250.0,25.0,10000000.0,1.2919896640826873,516,129000.0,1.29
KR7009300005,삼아제약,2022-12-31,2022-12-29,16650.0,400.0,40.0,10000000.0,2.4024024024024024,600,240000.0,2.4
KR7009300005,삼아제약,2023-12-31,2023-12-28,16400.0,750.0,75.0,10000000.0,4.573170731707317,609,456750.0,4.5675
KR7009300005,삼아제약,2024-12-31,2024-12-30,16710.0,800.0,80.0,10000000.0,4.78755236385398,598,478400.0,4.784
KR7009410002,태영건설,2020-12-31,2020-12-30,11800.0,325.0,65.0,10000000.0,2.754237288135593,847,275275.0,2.75275
KR7009410002,태영건설,2021-12-31,2021-12-30,10500.0,350.0,70.0,10000000.0,3.3333333333333335,952,333200.0,3.3320000000000003
KR7009410002,태영건설,2022-12-31,2022-12-29,4030.0,225.0,45.0,10000000.0,5.583126550868486,2481,558225.0,5.58225
KR7009440009,케이씨그린홀딩스,2020-12-31,2020-12-30,5200.0,40.0,8.0,10000000.0,0.7692307692307693,1923,76920.0,0.7692
KR7009440009,케이씨그린홀딩스,2021-12-31,2021-12-30,4475.0,70.0,14.0,10000000.0,1.564245810055866,2234,156380.0,1.5637999999999999
KR7009440009,케이씨그린홀딩스,2022-12-31,2022-12-29,2820.0,50.0,10.0,10000000.0,1.773049645390071,3546,177300.0,1.773
KR7009440009,케이씨그린홀딩스,2023-12-31,2023-12-28,3510.0,50.0,10.0,10000000.0,1.4245014245014245,2849,142450.0,1.4245
KR7009450008,경동나비엔,2020-12-31,2020-12-30,52100.0,350.0,35.0,10000000.0,0.6717850287907869,191,66850.0,0.6685
KR7009450008,경동나비엔,2021-12-31,2021-12-30,54900.0,450.0,45.0,10000000.0,0.819672131147541,182,81900.0,0.819
KR7009450008,경동나비엔,2022-12-31,2022-12-29,33800.0,500.0,50.0,10000000.0,1.4792899408284024,295,147500.0,1.4749999999999999
KR7009450008,경동나비엔,2023-12-31,2023-12-28,47200.0,550.0,55.0,10000000.0,1.1652542372881356,211,116050.0,1.1605
KR7009450008,경동나비엔,2024-12-31,2024-12-30,87800.0,650.0,65.0,10000000.0,0.7403189066059226,113,73450.0,0.7345
KR7009460007,한창제지,2020-12-31,2020-12-30,2490.0,20.0,4.0,10000000.0,0.8032128514056224,4016,80320.0,0.8031999999999999
KR7009460007,한창제지,2021-12-31,2021-12-30,2050.0,20.0,4.0,10000000.0,0.975609756097561,4878,97560.0,0.9756
KR7009460007,한창제지,2022-12-31,2022-12-29,1335.0,20.0,4.0,10000000.0,1.4981273408239701,7490,149800.0,1.498
KR7009470006,삼화전기,2020-12-31,2020-12-30,20800.0,100.0,10.0,10000000.0,0.4807692307692308,480,48000.0,0.48
KR7009470006,삼화전기,2021-12-31,2021-12-30,30700.0,300.0,30.0,10000000.0,0.9771986970684038,325,97500.0,0.975
KR7009470006,삼화전기,2022-12-31,2022-12-29,13700.0,300.0,30.0,10000000.0,2.18978102189781,729,218700.0,2.1870000000000003
KR7009470006,삼화전기,2023-12-31,2023-12-28,17420.0,300.0,30.0,10000000.0,1.7221584385763489,574,172200.0,1.722
KR7009470006,삼화전기,2024-12-31,2024-12-30,31200.0,500.0,50.0,10000000.0,1.6025641025641024,320,160000.0,1.6
KR7009520008,포스코엠텍,2020-12-31,2020-12-30,4610.0,80.0,16.0,10000000.0,1.735357917570499,2169,173520.0,1.7351999999999999
KR7009520008,포스코엠텍,2021-12-31,2021-12-30,7820.0,80.0,16.0,10000000.0,1.0230179028132993,1278,102240.0,1.0224
KR7009520008,포스코엠텍,2022-12-31,2022-12-29,7990.0,37.0,7.4,10000000.0,0.46307884856070086,1251,46287.0,0.46287000000000006
KR7009520008,포스코엠텍,2024-04-03,2024-04-02,22200.0,35.0,7.0,10000000.0,0.15765765765765766,450,15750.0,0.1575
KR7009520008,포스코엠텍,2025-03-28,2025-03-27,13430.0,20.0,4.0,10000000.0,0.14892032762472077,744,14880.0,0.1488
KR7009540006,에이치디한국조선해양,2025-02-28,2025-02-27,216500.0,5100.0,102.0,10000000.0,2.355658198614319,46,234600.0,2.346
KR7009540006,에이치디한국조선해양,2025-06-30,2025-06-27,364000.0,3200.0,64.0,10000000.0,0.8791208791208791,27,86400.0,0.864
KR7009580002,무림피앤피,2020-12-31,2020-12-30,3620.0,125.0,5.0,10000000.0,3.4530386740331496,2762,345250.0,3.4525
KR7009580002,무림피앤피,2021-12-31,2021-12-30,4335.0,125.0,5.0,10000000.0,2.883506343713956,2306,288250.0,2.8825
KR7009580002,무림피앤피,2022-12-31,2022-12-29,4350.0,150.0,6.0,10000000.0,3.4482758620689653,2298,344700.0,3.447
KR7009580002,무림피앤피,2023-12-31,2023-12-28,3170.0,100.0,4.0,10000000.0,3.1545741324921135,3154,315400.0,3.154
KR7009580002,무림피앤피,2025-03-10,2025-03-07,2805.0,100.0,4.0,10000000.0,3.5650623885918007,3565,356500.0,3.565
KR7009680000,모토닉,2020-12-31,2020-12-30,11800.0,400.0,80.0,10000000.0,3.389830508474576,847,338800.0,3.388
KR7009680000,모토닉,2021-12-31,2021-12-30,10600.0,400.0,80.0,10000000.0,3.7735849056603774,943,377200.0,3.772
KR7009680000,모토닉,2022-12-31,2022-12-29,8040.0,400.0,80.0,10000000.0,4.975124378109453,1243,497200.0,4.972
KR7009680000,모토닉,2023-12-31,2023-12-28,8270.0,450.0,90.0,10000000.0,5.441354292623942,1209,544050.0,5.4405
KR7009680000,모토닉,2024-12-31,2024-12-30,8440.0,600.0,120.0,10000000.0,7.109004739336493,1184,710400.0,7.104000000000001
KR7009770009,삼정펄프,2020-12-31,2020-12-30,29900.0,1000.0,20.0,10000000.0,3.3444816053511706,334,334000.0,3.34
KR7009770009,삼정펄프,2021-12-31,2021-12-30,30000.0,1000.0,20.0,10000000.0,3.3333333333333335,333,333000.0,3.3300000000000005
KR7009770009,삼정펄프,2022-12-31,2022-12-29,25500.0,1000.0,20.0,10000000.0,3.9215686274509802,392,392000.0,3.92
KR7009770009,삼정펄프,2023-12-31,2023-12-28,24950.0,1000.0,20.0,10000000.0,4.008016032064128,400,400000.0,4.0
KR7009770009,삼정펄프,2024-12-31,2024-12-30,25600.0,1000.0,20.0,10000000.0,3.90625,390,390000.0,3.9
KR7009780008,엠에스씨,2020-12-31,2020-12-30,5010.0,60.0,12.0,10000000.0,1.1976047904191618,1996,119760.0,1.1976
KR7009780008,엠에스씨,2021-12-31,2021-12-30,5930.0,60.0,12.0,10000000.0,1.0118043844856661,1686,101160.0,1.0116
KR7009780008,엠에스씨,2022-12-31,2022-12-29,6200.0,60.0,12.0,10000000.0,0.967741935483871,1612,96720.0,0.9672000000000001
KR7009780008,엠에스씨,2023-12-31,2023-12-28,5270.0,100.0,20.0,10000000.0,1.8975332068311195,1897,189700.0,1.897
KR7009780008,엠에스씨,2024-12-31,2024-12-30,5520.0,110.0,22.0,10000000.0,1.9927536231884055,1811,199210.0,1.9921000000000002
KR7008770000,호텔신라,2020-12-31,2020-12-30,82300.0,200.0,4.0,10000000.0,0.24301336573511542,121,24200.0,0.242
KR7008770000,호텔신라,2021-12-31,2021-12-30,78000.0,200.0,4.0,10000000.0,0.2564102564102564,128,25600.0,0.256
KR7008770000,호텔신라,2022-12-31,2022-12-29,83100.0,200.0,4.0,10000000.0,0.24067388688327318,120,24000.0,0.24
KR7008770000,호텔신라,2023-12-31,2023-12-28,65400.0,200.0,4.0,10000000.0,0.3058103975535168,152,30400.0,0.304
KR7008830002,대동기어,2020-12-31,2020-12-30,3500.0,40.0,8.0,10000000.0,1.1428571428571428,2857,114280.0,1.1428
KR7008830002,대동기어,2021-12-31,2021-12-30,5840.0,40.0,8.0,10000000.0,0.684931506849315,1712,68480.0,0.6848
KR7008830002,대동기어,2022-12-31,2022-12-29,6800.0,40.0,8.0,10000000.0,0.5882352941176471,1470,58800.0,0.588
KR7008830002,대동기어,2023-12-31,2023-12-28,11380.0,40.0,8.0,10000000.0,0.35149384885764495,878,35120.0,0.3512
KR7008830002,대동기어,2024-12-31,2024-12-30,13150.0,40.0,8.0,10000000.0,0.3041825095057034,760,30400.0,0.304
