isinCd,stckIssuCmpyNm,dvdnBasDt,stckGenrDvdnAmt,stckGenrCashDvdnRt
KR7083420000,그린케미칼,20081231,1000.0,20.0
KR7083420000,그린케미칼,20090630,500.0,10.0
KR7083420000,그린케미칼,20091231,1000.0,20.0
KR7083420000,그린케미칼,20100630,50.0,10.0
KR7083420000,그린케미칼,20101231,100.0,20.0
KR7083420000,그린케미칼,20110630,50.0,10.0
KR7083420000,그린케미칼,20111231,100.0,20.0
KR7083420000,그린케미칼,20120630,50.0,10.0
KR7083420000,그린케미칼,20121231,100.0,20.0
KR7083420000,그린케미칼,20130630,50.0,10.0
KR7083420000,그린케미칼,20131231,100.0,20.0
KR7083420000,그린케미칼,20140630,50.0,10.0
KR7083420000,그린케미칼,20141231,110.0,22.0
KR7083420000,그린케미칼,20150630,50.0,10.0
KR7083420000,그린케미칼,20151231,110.0,22.0
KR7083420000,그린케미칼,20160630,50.0,10.0
KR7083420000,그린케미칼,20161231,110.0,22.0
KR7083420000,그린케미칼,20170630,300.0,60.0
KR7083420000,그린케미칼,20171231,110.0,22.0
KR7083420000,그린케미칼,20180630,50.0,10.0
KR7083420000,그린케미칼,20181231,110.0,22.0
KR7083420000,그린케미칼,20190630,50.0,10.0
KR7083420000,그린케미칼,20191231,120.0,24.0
KR7083420000,그린케미칼,20200630,70.0,14.0
KR7083420000,그린케미칼,20201231,140.0,28.0
KR7083420000,그린케미칼,20210630,70.0,14.0
KR7083420000,그린케미칼,20211231,150.0,30.0
KR7083420000,그린케미칼,20220630,80.0,16.0
KR7083420000,그린케미칼,20221231,150.0,30.0
KR7083420000,그린케미칼,20230630,80.0,16.0
KR7083420000,그린케미칼,20231231,150.0,30.0
KR7083420000,그린케미칼,20240730,80.0,16.0
KR7083420000,그린케미칼,20250305,160.0,32.0
KR7083420000,그린케미칼,20250730,80.0,16.0
KR7083450007,글로벌스탠다드테크놀로지,20061231,100.0,20.0
KR7083450007,글로벌스탠다드테크놀로지,20071231,50.0,10.0
KR7083450007,글로벌스탠다드테크놀로지,20101231,50.0,10.0
KR7083450007,글로벌스탠다드테크놀로지,20111231,50.0,10.0
KR7083450007,글로벌스탠다드테크놀로지,20121231,50.0,10.0
KR7080070006,리드팜,20231231,20.0,4.0
KR7080070006,리드팜,20241231,20.0,4.0
KR7080160005,모두투어네트워크,20051231,100.0,20.0
KR7080160005,모두투어네트워크,20061231,180.0,36.0
KR7080160005,모두투어네트워크,20071231,290.0,58.0
KR7080160005,모두투어네트워크,20081231,20.0,4.0
KR7080160005,모두투어네트워크,20091231,50.0,10.0
KR7080160005,모두투어네트워크,20101231,600.0,120.0
KR7080160005,모두투어네트워크,20111231,500.0,100.0
KR7080160005,모두투어네트워크,20121231,450.0,90.0
KR7080160005,모두투어네트워크,20131231,500.0,100.0
KR7080220007,제주반도체,20041231,300.0,60.0
KR7080220007,제주반도체,20051231,300.0,60.0
KR7080420003,모다이노칩,20071231,150.0,30.0
KR7080420003,모다이노칩,20081231,50.0,10.0
KR7080420003,모다이노칩,20091231,150.0,30.0
KR7080420003,모다이노칩,20101231,100.0,20.0
KR7080420003,모다이노칩,20111231,120.0,24.0
KR7083550004,케이엠,20091231,100.0,20.0
KR7083550004,케이엠,20101231,130.0,26.0
KR7083550004,케이엠,20111231,50.0,10.0
KR7083550004,케이엠,20121231,30.0,6.0
KR7083550004,케이엠,20131231,50.0,10.0
KR7083550004,케이엠,20141231,70.0,14.0
KR7083550004,케이엠,20151231,100.0,20.0
KR7083550004,케이엠,20161231,30.0,6.0
KR7083550004,케이엠,20171231,50.0,10.0
KR7083550004,케이엠,20181231,50.0,10.0
KR7083550004,케이엠,20191231,50.0,10.0
KR7083550004,케이엠,20201231,100.0,20.0
KR7083550004,케이엠,20211231,70.0,14.0
KR7083550004,케이엠,20221231,50.0,10.0
KR7083550004,케이엠,20231231,30.0,6.0
KR7083550004,케이엠,20241231,20.0,4.0
KR7080580004,오킨스전자,20141231,70.0,14.0
KR7080600000,아이템베이,20041231,300.0,60.0
KR7080600000,아이템베이,20051231,600.0,120.0
KR7080600000,아이템베이,20111031,5000.0,1000.0
KR7080610009,대림,20210715,1000.0,20.0
KR7080610009,대림,20211231,1500.0,30.0
KR7080610009,대림,20221231,2000.0,40.0
KR7080610009,대림,20231231,2000.0,40.0
KR7080610009,대림,20241231,2000.0,40.0
KR7081150005,티플랙스,20181231,20.0,4.0
KR7081150005,티플랙스,20191231,20.0,4.0
KR7081150005,티플랙스,20201231,25.0,5.0
KR7081150005,티플랙스,20211231,30.0,6.0
KR7081150005,티플랙스,20221231,30.0,6.0
KR7081150005,티플랙스,20231231,20.0,4.0
KR7081150005,티플랙스,20241231,25.0,5.0
KR7081000002,일진다이아몬드,20041231,150.0,3.0
KR7081000002,일진다이아몬드,20051231,150.0,3.0
KR7081000002,일진다이아몬드,20061231,150.0,3.0
KR7081000002,일진다이아몬드,20071231,150.0,3.0
KR7081000002,일진다이아몬드,20081231,150.0,3.0
KR7081000002,일진다이아몬드,20101231,100.0,10.0
KR7081000002,일진다이아몬드,20111231,100.0,10.0
KR7081000002,일진다이아몬드,20121231,100.0,10.0
KR7081000002,일진다이아몬드,20131231,100.0,10.0
KR7083640003,인콘,20051231,200.0,40.0
KR7083640003,인콘,20061231,100.0,20.0
KR7083640003,인콘,20071231,150.0,30.0
KR7083640003,인콘,20081231,200.0,40.0
KR7083640003,인콘,20091231,150.0,30.0
KR7083640003,인콘,20101231,150.0,30.0
KR7083650002,비에이치아이,20051231,200.0,40.0
KR7083650002,비에이치아이,20061231,100.0,20.0
KR7083910000,유니온상호저축은행,20080605,400.0,8.0
KR7083930008,아바코,20081231,100.0,20.0
KR7083930008,아바코,20091231,110.0,22.0
KR7083930008,아바코,20101231,165.0,33.0
KR7083930008,아바코,20111231,100.0,20.0
KR7083930008,아바코,20141231,50.0,10.0
KR7083930008,아바코,20151231,50.0,10.0
KR7083930008,아바코,20161231,200.0,40.0
KR7083930008,아바코,20181231,200.0,40.0
KR7083930008,아바코,20191231,300.0,60.0
KR7083930008,아바코,20201231,300.0,60.0
KR7083930008,아바코,20211231,300.0,60.0
KR7083930008,아바코,20221231,300.0,60.0
KR7083930008,아바코,20231231,200.0,40.0
KR7083930008,아바코,20241231,500.0,100.0
KR7084010008,대한제강,20060331,750.0,15.0
KR7084010008,대한제강,20070331,500.0,10.0
KR7084010008,대한제강,20071231,500.0,10.0
KR7084010008,대한제강,20081231,3800.0,76.0
KR7084010008,대한제강,20091231,300.0,30.0
KR7084010008,대한제강,20101231,100.0,10.0
KR7084010008,대한제강,20111231,100.0,10.0
KR7084010008,대한제강,20121231,200.0,20.0
KR7084010008,대한제강,20131231,100.0,10.0
KR7084010008,대한제강,20141231,100.0,10.0
KR7084010008,대한제강,20151231,250.0,25.0
KR7084010008,대한제강,20161231,330.0,33.0
KR7084010008,대한제강,20171231,300.0,30.0
KR7084010008,대한제강,20181231,150.0,15.0
KR7084010008,대한제강,20191231,200.0,20.0
KR7084010008,대한제강,20201231,300.0,30.0
KR7084010008,대한제강,20211231,400.0,40.0
KR7084010008,대한제강,20221231,780.0,78.0
KR7084010008,대한제강,20231231,500.0,50.0
KR7084010008,대한제강,20241231,500.0,50.0
KR7084110006,휴온스글로벌,20061231,100.0,20.0
KR7084110006,휴온스글로벌,20071231,100.0,20.0
KR7084110006,휴온스글로벌,20081231,30.0,6.0
KR7084110006,휴온스글로벌,20091231,40.0,8.0
KR7084110006,휴온스글로벌,20101231,100.0,20.0
KR7084110006,휴온스글로벌,20111231,100.0,20.0
KR7084110006,휴온스글로벌,20121231,150.0,30.0
KR7084110006,휴온스글로벌,20131231,200.0,40.0
KR7084110006,휴온스글로벌,20141231,400.0,80.0
KR7084110006,휴온스글로벌,20151231,550.0,110.0
KR7084110006,휴온스글로벌,20161231,400.0,80.0
KR7084110006,휴온스글로벌,20171231,500.0,100.0
KR7084110006,휴온스글로벌,20181231,500.0,100.0
KR7084110006,휴온스글로벌,20191231,400.0,80.0
KR7084110006,휴온스글로벌,20201231,400.0,80.0
KR7084110006,휴온스글로벌,20211231,500.0,100.0
KR7084110006,휴온스글로벌,20221231,500.0,100.0
KR7084110006,휴온스글로벌,20230630,250.0,50.0
KR7084110006,휴온스글로벌,20240401,275.0,55.0
KR7084110006,휴온스글로벌,20240630,275.0,55.0
KR7084110006,휴온스글로벌,20250331,250.0,50.0
KR7084110006,휴온스글로벌,20250821,130.0,26.0
KR7084110006,휴온스글로벌,20251125,550.0,110.0
KR7084180009,수성웹툰,20061231,65.0,13.0
KR7084180009,수성웹툰,20071231,80.0,16.0
KR7084180009,수성웹툰,20091231,70.0,14.0
KR7084180009,수성웹툰,20121231,70.0,14.0
KR7084180009,수성웹툰,20131231,70.0,14.0
KR7084180009,수성웹툰,20141231,70.0,14.0
KR7084180009,수성웹툰,20151231,70.0,14.0
KR7084180009,수성웹툰,20161231,70.0,14.0
KR7084370006,유진테크,20061231,50.0,10.0
KR7084370006,유진테크,20071231,50.0,10.0
KR7084370006,유진테크,20091231,50.0,10.0
KR7084370006,유진테크,20101231,100.0,20.0
KR7084370006,유진테크,20111231,150.0,30.0
KR7084370006,유진테크,20121231,150.0,30.0
KR7084370006,유진테크,20131231,150.0,30.0
KR7084370006,유진테크,20141231,150.0,30.0
KR7084370006,유진테크,20151231,200.0,40.0
KR7084370006,유진테크,20161231,230.0,46.0
KR7084370006,유진테크,20171231,230.0,46.0
KR7084370006,유진테크,20181231,230.0,46.0
KR7084370006,유진테크,20191231,230.0,46.0
KR7084370006,유진테크,20201231,230.0,46.0
KR7084370006,유진테크,20211231,270.0,54.0
KR7084370006,유진테크,20221231,270.0,54.0
KR7084370006,유진테크,20231231,200.0,40.0
KR7084370006,유진테크,20250328,230.0,46.0
KR7084450006,세실,20071231,100.0,20.0
KR7084450006,세실,20081231,100.0,20.0
KR7084450006,세실,20100630,50.0,10.0
KR7084650001,랩지노믹스,20211231,300.0,60.0
KR7084670009,동양고속,20051231,250.0,5.0
KR7084670009,동양고속,20061231,750.0,15.0
KR7084670009,동양고속,20071231,1250.0,25.0
KR7084670009,동양고속,20081231,1500.0,30.0
KR7084670009,동양고속,20091231,1500.0,30.0
KR7084670009,동양고속,20101231,1500.0,30.0
KR7084670009,동양고속,20111231,1250.0,25.0
KR7084670009,동양고속,20121231,1250.0,25.0
KR7084670009,동양고속,20131231,1000.0,20.0
KR7084670009,동양고속,20141231,1250.0,25.0
KR7084670009,동양고속,20151231,1750.0,35.0
KR7084670009,동양고속,20161231,200.0,4.0
KR7084670009,동양고속,20170630,300.0,6.0
KR7084670009,동양고속,20171231,500.0,10.0
KR7084670009,동양고속,20180630,500.0,10.0
KR7084670009,동양고속,20181231,500.0,10.0
KR7084670009,동양고속,20190630,700.0,14.0
KR7084670009,동양고속,20190930,2000.0,40.0
KR7084670009,동양고속,20191231,2000.0,40.0
KR7084670009,동양고속,20200630,500.0,10.0
KR7084690007,대상홀딩스,20061231,120.0,12.0
KR7084690007,대상홀딩스,20071231,150.0,15.0
KR7084690007,대상홀딩스,20081231,150.0,15.0
KR7084690007,대상홀딩스,20091231,100.0,10.0
KR7084690007,대상홀딩스,20101231,150.0,15.0
KR7084690007,대상홀딩스,20111231,150.0,15.0
KR7084690007,대상홀딩스,20121231,120.0,12.0
KR7084690007,대상홀딩스,20131231,120.0,12.0
KR7084690007,대상홀딩스,20141231,170.0,17.0
KR7084690007,대상홀딩스,20151231,170.0,17.0
KR7084690007,대상홀딩스,20161231,170.0,17.0
KR7084690007,대상홀딩스,20171231,180.0,18.0
KR7084690007,대상홀딩스,20181231,190.0,19.0
KR7084690007,대상홀딩스,20191231,200.0,20.0
KR7084690007,대상홀딩스,20201231,220.0,22.0
KR7084730001,팅크웨어,20091231,230.0,46.0
KR7084730001,팅크웨어,20101231,260.0,52.0
KR7084820000,피케이밸브앤엔지니어링,20101231,40.0,8.0
KR7084820000,피케이밸브앤엔지니어링,20111231,40.0,8.0
KR7084820000,피케이밸브앤엔지니어링,20121231,50.0,10.0
KR7084870005,티비에이치글로벌,20230331,50.0,10.0
KR7084870005,티비에이치글로벌,20240301,50.0,10.0
KR7084870005,티비에이치글로벌,20250301,40.0,8.0
KR7084890003,제이타워,20061231,50.0,10.0
KR7084890003,제이타워,20071231,50.0,10.0
KR7084890003,제이타워,20081231,50.0,10.0
KR7084890003,제이타워,20091231,125.0,25.0
KR7084890003,제이타워,20101231,50.0,10.0
KR7084890003,제이타워,20111231,50.0,10.0
KR7084890003,제이타워,20121231,300.0,60.0
KR7084890003,제이타워,20131231,150.0,30.0
KR7084890003,제이타워,20141231,350.0,70.0
KR7084890003,제이타워,20151231,400.0,80.0
KR7084890003,제이타워,20161231,500.0,100.0
KR7084890003,제이타워,20171231,500.0,100.0
KR7084890003,제이타워,20181231,550.0,110.0
KR7084890003,제이타워,20191231,550.0,110.0
KR7084890003,제이타워,20201231,600.0,120.0
KR7084890003,제이타워,20211231,650.0,130.0
KR7084890003,제이타워,20221231,700.0,140.0
KR7084890003,제이타워,20231231,750.0,150.0
KR7084890003,제이타워,20241231,750.0,150.0
KR7084690007,대상홀딩스,20211231,240.0,24.0
KR7084690007,대상홀딩스,20221231,270.0,27.0
KR7084690007,대상홀딩스,20231231,270.0,27.0
KR7084690007,대상홀딩스,20250331,270.0,27.0
KR7085010007,씨유건설,20051231,500.0,10.0
KR7085310001,엔케이,20081231,100.0,20.0
KR7085310001,엔케이,20091231,100.0,20.0
KR7085310001,엔케이,20101231,100.0,20.0
KR7085310001,엔케이,20111231,50.0,10.0
KR7085310001,엔케이,20121231,50.0,10.0
KR7085310001,엔케이,20141231,50.0,10.0
KR7085310001,엔케이,20241231,10.0,2.0
KR7084850007,아이티엠반도체,20201231,200.0,40.0
KR7084850007,아이티엠반도체,20211231,200.0,40.0
KR7084870005,티비에이치글로벌,20051231,230.0,46.0
KR7084870005,티비에이치글로벌,20061231,150.0,30.0
KR7084870005,티비에이치글로벌,20071231,80.0,16.0
KR7084870005,티비에이치글로벌,20101231,50.0,10.0
KR7084870005,티비에이치글로벌,20131231,50.0,10.0
KR7085620003,미래에셋생명보험,20141231,100.0,2.0
KR7085620003,미래에셋생명보험,20151231,55.0,1.1
KR7085620003,미래에셋생명보험,20161231,55.0,1.1
KR7085620003,미래에셋생명보험,20171231,170.0,3.4
KR7085620003,미래에셋생명보험,20181231,170.0,3.4
KR7085620003,미래에셋생명보험,20191231,170.0,3.4
KR7085620003,미래에셋생명보험,20201231,100.0,2.0
KR7085620003,미래에셋생명보험,20211231,100.0,2.0
KR7085660009,차바이오텍,20061231,150.0,30.0
KR7085670008,뉴프렉스,20181231,60.0,12.0
KR7085810000,알티캐스트,20141231,150.0,30.0
KR7085910008,네오티스,20091231,120.0,24.0
KR7085910008,네오티스,20101231,120.0,24.0
KR7085910008,네오티스,20111231,200.0,40.0
KR7085910008,네오티스,20121231,350.0,70.0
KR7085910008,네오티스,20130630,100.0,20.0
KR7085910008,네오티스,20131231,250.0,50.0
KR7085910008,네오티스,20141231,350.0,70.0
KR7085910008,네오티스,20150630,100.0,20.0
KR7085910008,네오티스,20151231,250.0,50.0
KR7085910008,네오티스,20160630,100.0,20.0
KR7085910008,네오티스,20161231,250.0,50.0
KR7085910008,네오티스,20170630,100.0,20.0
KR7085910008,네오티스,20171231,250.0,50.0
KR7085910008,네오티스,20181231,250.0,50.0
KR7085910008,네오티스,20191231,250.0,50.0
KR7085910008,네오티스,20201231,250.0,50.0
KR7085910008,네오티스,20211231,250.0,50.0
KR7085910008,네오티스,20221231,250.0,50.0
KR7085910008,네오티스,20231231,200.0,40.0
KR7085910008,네오티스,20241231,200.0,40.0
KR7086060001,진바이오텍,20061231,50.0,10.0
KR7086060001,진바이오텍,20071231,50.0,10.0
KR7086060001,진바이오텍,20081231,25.0,5.0
KR7086060001,진바이오텍,20091231,50.0,10.0
KR7086060001,진바이오텍,20101231,50.0,10.0
KR7086060001,진바이오텍,20111231,50.0,10.0
KR7086060001,진바이오텍,20121231,30.0,6.0
KR7086060001,진바이오텍,20131231,30.0,6.0
KR7086060001,진바이오텍,20141231,30.0,6.0
KR7086060001,진바이오텍,20151231,30.0,6.0
KR7086060001,진바이오텍,20161231,30.0,6.0
KR7086060001,진바이오텍,20171231,30.0,6.0
KR7086060001,진바이오텍,20181231,30.0,6.0
KR7086060001,진바이오텍,20191231,30.0,6.0
KR7086060001,진바이오텍,20201231,30.0,6.0
KR7086200003,제이앤유글로벌,20061231,100.0,20.0
KR7086200003,제이앤유글로벌,20071231,200.0,40.0
KR7086200003,제이앤유글로벌,20081231,150.0,30.0
KR7086200003,제이앤유글로벌,20091231,200.0,40.0
KR7086200003,제이앤유글로벌,20101231,150.0,30.0
KR7086200003,제이앤유글로벌,20111231,150.0,30.0
KR7086250008,화신테크,20061231,50.0,10.0
KR7086250008,화신테크,20071231,50.0,10.0
KR7086250008,화신테크,20091231,50.0,10.0
KR7086250008,화신테크,20101231,50.0,10.0
KR7086250008,화신테크,20111231,50.0,10.0
KR7086250008,화신테크,20121231,50.0,10.0
KR7086250008,화신테크,20131231,60.0,12.0
KR7086250008,화신테크,20141231,60.0,12.0
KR7086250008,화신테크,20151231,20.0,4.0
KR7086280005,현대글로비스,20051231,150.0,30.0
KR7086280005,현대글로비스,20061231,150.0,30.0
KR7086280005,현대글로비스,20071231,500.0,100.0
KR7086280005,현대글로비스,20081231,500.0,100.0
KR7086280005,현대글로비스,20091231,600.0,120.0
KR7086280005,현대글로비스,20101231,700.0,140.0
KR7086280005,현대글로비스,20111231,1500.0,300.0
KR7086280005,현대글로비스,20121231,1500.0,300.0
KR7086280005,현대글로비스,20131231,1500.0,300.0
KR7086280005,현대글로비스,20141231,2000.0,400.0
KR7086280005,현대글로비스,20151231,3000.0,600.0
KR7086280005,현대글로비스,20161231,3000.0,600.0
KR7086280005,현대글로비스,20171231,3000.0,600.0
KR7086280005,현대글로비스,20181231,3300.0,660.0
KR7086280005,현대글로비스,20191231,3500.0,700.0
KR7086280005,현대글로비스,20201231,3500.0,700.0
KR7086280005,현대글로비스,20211231,3800.0,760.0
KR7086280005,현대글로비스,20221231,5700.0,1140.0
KR7086280005,현대글로비스,20240331,6300.0,1260.0
KR7086280005,현대글로비스,20250331,3700.0,740.0
KR7086450004,동국제약,20111231,380.0,15.2
KR7086450004,동국제약,20121231,380.0,15.2
KR7086450004,동국제약,20131231,280.0,11.2
KR7086450004,동국제약,20141231,300.0,12.0
KR7086450004,동국제약,20151231,300.0,12.0
KR7086450004,동국제약,20161231,400.0,16.0
KR7086450004,동국제약,20171231,520.0,20.8
KR7086450004,동국제약,20181231,520.0,20.8
KR7086450004,동국제약,20191231,800.0,32.0
KR7086450004,동국제약,20201231,180.0,36.0
KR7086450004,동국제약,20211231,180.0,36.0
KR7086450004,동국제약,20221231,180.0,36.0
KR7086450004,동국제약,20231231,180.0,36.0
KR7086450004,동국제약,20241231,200.0,40.0
KR7086460003,큐러블,20051231,100.0,20.0
KR7086520004,에코프로,20071231,75.0,15.0
KR7086520004,에코프로,20101231,75.0,15.0
KR7086520004,에코프로,20111231,75.0,15.0
KR7086520004,에코프로,20191231,300.0,60.0
KR7086520004,에코프로,20201231,300.0,60.0
KR7086520004,에코프로,20211231,430.0,86.0
KR7086520004,에코프로,20221231,500.0,100.0
KR7086520004,에코프로,20250228,100.0,100.0
KR7086670007,비엠티,20071231,75.0,15.0
KR7086670007,비엠티,20081231,50.0,10.0
KR7086670007,비엠티,20101231,50.0,10.0
KR7086670007,비엠티,20111231,50.0,10.0
KR7086670007,비엠티,20121231,100.0,20.0
KR7086670007,비엠티,20131231,100.0,20.0
KR7086670007,비엠티,20141231,100.0,20.0
KR7086670007,비엠티,20151231,100.0,20.0
KR7086670007,비엠티,20161231,100.0,20.0
KR7086670007,비엠티,20171231,100.0,20.0
KR7086670007,비엠티,20181231,150.0,30.0
KR7086670007,비엠티,20191231,150.0,30.0
KR7086670007,비엠티,20201231,150.0,30.0
KR7086670007,비엠티,20211231,150.0,30.0
KR7086670007,비엠티,20221231,200.0,40.0
KR7086670007,비엠티,20231231,250.0,50.0
KR7086670007,비엠티,20241231,250.0,50.0
KR7086670007,비엠티,20251231,600.0,120.0
KR7086710001,선진뷰티사이언스,20201231,20.0,4.0
KR7086710001,선진뷰티사이언스,20211231,20.0,4.0
KR7086710001,선진뷰티사이언스,20221231,20.0,4.0
KR7086710001,선진뷰티사이언스,20231231,40.0,8.0
KR7086710001,선진뷰티사이언스,20241231,60.0,12.0
KR7086720000,코크렙제7호위탁관리부동산투자회사,20060430,356.0,7.11565293
KR7086720000,코크렙제7호위탁관리부동산투자회사,20070430,257.0,5.13683342
KR7086720000,코크렙제7호위탁관리부동산투자회사,20080430,270.0,5.39498031
KR7086720000,코크렙제7호위탁관리부동산투자회사,20081031,285.0,5.70348761
KR7086720000,코크렙제7호위탁관리부동산투자회사,20091031,294.0,5.88053768
KR7086720000,코크렙제7호위탁관리부동산투자회사,20100430,289.0,5.77778488
KR7086790003,하나금융지주,20051231,50.0,1.0
KR7086790003,하나금융지주,20060630,350.0,7.0
KR7086790003,하나금융지주,20061231,550.0,11.0
KR7086790003,하나금융지주,20070630,500.0,10.0
KR7086790003,하나금융지주,20071231,800.0,16.0
KR7086790003,하나금융지주,20080630,100.0,2.0
KR7086790003,하나금융지주,20081231,100.0,2.0
KR7086790003,하나금융지주,20091231,400.0,8.0
KR7086790003,하나금융지주,20100630,300.0,6.0
KR7086790003,하나금융지주,20101231,400.0,8.0
KR7086390002,유니테스트,20051231,200.0,40.0
KR7086390002,유니테스트,20061231,100.0,20.0
KR7086390002,유니테스트,20111231,60.0,12.0
KR7086390002,유니테스트,20141231,80.0,16.0
KR7086390002,유니테스트,20151231,200.0,40.0
KR7086390002,유니테스트,20161231,150.0,30.0
KR7086390002,유니테스트,20171231,200.0,40.0
KR7086390002,유니테스트,20181231,400.0,80.0
KR7086390002,유니테스트,20191231,250.0,50.0
KR7086390002,유니테스트,20231231,150.0,30.0
KR7086450004,동국제약,20071231,410.0,16.4
KR7086450004,동국제약,20081231,375.0,15.0
KR7086450004,동국제약,20091231,300.0,12.0
KR7086450004,동국제약,20101231,380.0,15.2
KR7086790003,하나금융지주,20110630,300.0,6.0
KR7086790003,하나금융지주,20111231,300.0,6.0
KR7086790003,하나금융지주,20120630,200.0,4.0
KR7086790003,하나금융지주,20121231,250.0,5.0
KR7086790003,하나금융지주,20130630,150.0,3.0
KR7086790003,하나금융지주,20131231,250.0,5.0
KR7086790003,하나금융지주,20140630,150.0,3.0
KR7086790003,하나금융지주,20141231,450.0,9.0
KR7086790003,하나금융지주,20150630,150.0,3.0
KR7086790003,하나금융지주,20151231,500.0,10.0
KR7086790003,하나금융지주,20160630,250.0,5.0
KR7086790003,하나금융지주,20161231,800.0,16.0
KR7086790003,하나금융지주,20170630,300.0,6.0
KR7086790003,하나금융지주,20171231,1250.0,25.0
KR7086790003,하나금융지주,20180630,400.0,8.0
KR7086790003,하나금융지주,20181231,1500.0,30.0
KR7086790003,하나금융지주,20190630,500.0,10.0
KR7086790003,하나금융지주,20191231,1600.0,32.0
KR7086790003,하나금융지주,20200630,500.0,10.0
KR7086790003,하나금융지주,20201231,1350.0,27.0
KR7086790003,하나금융지주,20210630,700.0,14.0
KR7086790003,하나금융지주,20211231,2400.0,48.0
KR7086790003,하나금융지주,20220630,800.0,16.0
KR7086790003,하나금융지주,20221231,2550.0,51.0
KR7086790003,하나금융지주,20230331,600.0,12.0
KR7086790003,하나금융지주,20230630,600.0,12.0
KR7086790003,하나금융지주,20230930,600.0,12.0
KR7086790003,하나금융지주,20240228,1600.0,32.0
KR7086790003,하나금융지주,20240331,600.0,12.0
KR7086790003,하나금융지주,20240630,600.0,12.0
KR7086790003,하나금융지주,20240930,600.0,12.0
KR7086790003,하나금융지주,20250228,1800.0,36.0
KR7086790003,하나금융지주,20250512,906.0,18.12
KR7086790003,하나금융지주,20250811,913.0,18.26
KR7086790003,하나금융지주,20251112,920.0,18.4
KR7086830007,신양오라컴디스플레이,20071231,140.0,28.0
KR7086900008,메디톡스,20101231,300.0,60.0
KR7086900008,메디톡스,20111231,300.0,60.0
KR7086900008,메디톡스,20121231,500.0,100.0
KR7086900008,메디톡스,20131231,1000.0,200.0
KR7086900008,메디톡스,20140930,500.0,100.0
KR7086900008,메디톡스,20141231,1000.0,200.0
KR7086900008,메디톡스,20150930,600.0,120.0
KR7086900008,메디톡스,20151231,1100.0,220.0
KR7086900008,메디톡스,20160930,700.0,140.0
KR7086900008,메디톡스,20161231,1300.0,260.0
KR7086900008,메디톡스,20170930,800.0,160.0
KR7086900008,메디톡스,20171231,1400.0,280.0
KR7086900008,메디톡스,20180930,900.0,180.0
KR7086900008,메디톡스,20190930,800.0,160.0
KR7086900008,메디톡스,20200930,1000.0,200.0
KR7086900008,메디톡스,20220930,1000.0,200.0
KR7086900008,메디톡스,20230930,1100.0,220.0
KR7086900008,메디톡스,20240930,1100.0,220.0
KR7086900008,메디톡스,20250930,1200.0,240.0
KR7086960002,엠디에스테크,20061231,210.0,42.0
KR7086960002,엠디에스테크,20070630,60.0,12.0
KR7086960002,엠디에스테크,20070930,30.0,6.0
KR7086960002,엠디에스테크,20071231,40.0,8.0
KR7086960002,엠디에스테크,20080331,20.0,4.0
KR7086960002,엠디에스테크,20080630,45.0,9.0
KR7086960002,엠디에스테크,20080930,40.0,8.0
KR7086960002,엠디에스테크,20081231,45.0,9.0
KR7086960002,엠디에스테크,20090630,80.0,16.0
KR7086960002,엠디에스테크,20091231,140.0,28.0
KR7086960002,엠디에스테크,20100630,130.0,26.0
KR7086960002,엠디에스테크,20101231,130.0,26.0
KR7086960002,엠디에스테크,20110630,80.0,16.0
KR7086960002,엠디에스테크,20111231,210.0,42.0
KR7086960002,엠디에스테크,20120630,140.0,28.0
KR7086960002,엠디에스테크,20121231,130.0,26.0
KR7086960002,엠디에스테크,20130630,110.0,22.0
KR7086960002,엠디에스테크,20131231,150.0,30.0
KR7086960002,엠디에스테크,20141231,270.0,54.0
KR7086960002,엠디에스테크,20151231,280.0,56.0
KR7086960002,엠디에스테크,20161231,280.0,56.0
KR7086960002,엠디에스테크,20171231,200.0,40.0
KR7086960002,엠디에스테크,20181231,250.0,50.0
KR7083450007,글로벌스탠다드테크놀로지,20131231,50.0,10.0
KR7083450007,글로벌스탠다드테크놀로지,20141231,70.0,14.0
KR7083450007,글로벌스탠다드테크놀로지,20171231,100.0,20.0
KR7083450007,글로벌스탠다드테크놀로지,20191231,200.0,40.0
KR7083450007,글로벌스탠다드테크놀로지,20201231,150.0,30.0
KR7083450007,글로벌스탠다드테크놀로지,20211231,300.0,60.0
KR7083450007,글로벌스탠다드테크놀로지,20221231,300.0,60.0
KR7083450007,글로벌스탠다드테크놀로지,20231231,500.0,100.0
KR7083450007,글로벌스탠다드테크놀로지,20241231,300.0,60.0
KR7083500009,에프엔에스테크,20201231,200.0,40.0
KR7083500009,에프엔에스테크,20211231,50.0,10.0
KR7083500009,에프엔에스테크,20221231,100.0,20.0
KR7083500009,에프엔에스테크,20231231,80.0,16.0
KR7083500009,에프엔에스테크,20241231,200.0,40.0
KR7083550004,케이엠,20061231,100.0,20.0
KR7083580001,아시아퍼시픽11호선박투자회사,20110815,75.617,1.51233
KR7087220000,스틸플라워,20091231,150.0,30.0
KR7087220000,스틸플라워,20111231,100.0,20.0
KR7087220000,스틸플라워,20121231,50.0,10.0
KR7087690004,엠쓰리모바일,20091231,92.0,18.4
KR7087690004,엠쓰리모바일,20111231,85.0,17.0
KR7087730008,이엠네트웍스,20121231,100.0,20.0
KR7087730008,이엠네트웍스,20131231,100.0,20.0
